uid,total_facebook_statuses,account_membership_period,service_support_calls,number_of_snaps,total_whatsapp_charge,sub_country_code,total_twitter_tweets,country,total_email_characters,email_plan,total_whatsapp_msg_characters,social_account_number,total_whatsapp_msgs,total_facebook_charge,total_twitter_charge,snapchat_plan,total_email_charge,total_twitter_tweet_characters,total_emails,total_facebook_status_characters,turn_anti_social
1932,121,106,1,0,10.63,415,87,VA,11.8,no,236.3,353-8928,91,39.98,18.75,no,3.19,220.6,4,235.2,0
1933,89,13,4,0,8.39,415,90,NH,9.7,no,186.5,356-7580,104,32.84,16.52,no,2.62,194.4,2,,0
1934,106,116,1,0,8.91,408,137,MO,12.3,no,198,371-1139,92,8.69,17.73,no,3.32,208.6,3,51.1,0
1935,91,127,0,0,10.94,510,92,NJ,13.9,no,243.1,405-3309,128,41.68,18.46,no,3.75,217.2,6,245.2,1
1936,109,111,0,0,10.43,408,106,CA,11.6,no,231.8,329-9067,78,42.47,20.6,no,3.13,242.4,4,249.8,1
1937,124,33,0,35,14.3,415,69,TN,15,no,317.8,360-9038,103,31.76,22.19,yes,4.05,261,5,186.8,0
1938,93,159,2,23,7.26,415,88,SC,12.6,no,161.3,394-9825,91,26.11,18.44,yes,3.4,216.9,3,153.6,0
1939,128,121,2,0,11.98,415,99,AL,2.9,no,266.3,414-6541,105,28.71,10.53,no,0.78,123.9,7,168.9,0
1940,104,153,1,22,9.18,415,91,ID,7.5,no,203.9,410-5963,117,28.51,20.98,yes,2.03,246.8,11,167.7,0
1941,123,17,1,35,9.45,408,74,MS,8.1,no,209.9,391-6709,130,33.75,23,yes,2.19,270.6,10,198.5,0
1942,87,200,1,0,7.99,408,105,AL,11.2,no,177.6,408-2119,123,21.79,11.32,no,3.02,133.2,2,128.2,0
1943,91,96,1,29,10.26,408,75,AK,8.5,no,228.1,334-4506,55,25.5,13.55,yes,2.3,159.4,3,150,0
1944,91,87,3,0,11.53,415,105,WV,7.5,no,256.3,332-3693,109,21.13,14.74,no,2.03,173.4,5,124.3,0
1945,104,128,0,29,14.54,510,86,VT,8.6,no,323,388-6441,78,30.48,19.2,yes,2.32,225.9,7,179.3,0
1946,95,68,2,0,7.84,510,90,AR,11.7,no,174.3,376-1000,99,29.36,11.82,no,3.16,139.1,1,172.7,0
1947,94,149,1,0,8.47,408,92,NJ,11.1,no,188.3,332-9891,108,23.87,23.1,no,3,271.8,9,140.4,0
1948,137,148,1,14,6.52,510,72,ID,17.5,no,144.9,421-1469,84,15.91,16.47,yes,4.73,193.8,5,,0
1949,133,131,0,0,6.42,415,116,RI,10.1,no,142.7,360-1776,105,19.18,16.95,no,2.73,199.4,5,112.8,0
1950,100,107,0,0,11.52,415,82,WV,9.3,no,256.1,361-1581,82,20.93,13.46,no,2.51,158.4,5,123.1,0
1951,96,63,1,0,7.32,510,112,NM,13.3,no,162.6,405-8753,131,35.29,19.47,no,3.59,229,2,207.6,0
1952,122,118,2,0,8.79,415,78,HI,9.7,no,195.3,379-8526,108,43.04,17.09,no,2.62,201,7,253.2,0
1953,115,75,1,41,7.73,510,110,WA,12.4,no,171.7,367-1424,68,22.25,17.29,yes,3.35,203.4,4,130.9,0
1954,99,123,1,39,,408,110,OH,15.4,no,108.9,396-6247,113,45.97,20.83,yes,4.16,245.1,7,270.4,0
1955,122,83,3,41,5.74,415,107,AZ,13.1,no,127.6,400-6999,105,26.5,13.8,yes,3.54,162.3,5,155.9,0
1956,81,102,1,0,7.54,408,112,AL,15.8,no,167.6,364-7622,109,38.2,11,no,4.27,129.4,6,224.7,0
1957,116,101,0,9,6.26,510,121,WY,10.8,no,139.1,395-1229,65,27.22,17.85,yes,2.92,210,9,160.1,0
1958,97,75,5,21,10.69,415,106,NY,,no,237.5,374-8525,134,29.89,18.49,yes,1.43,217.5,4,175.8,0
1959,84,77,0,17,9.89,408,102,MA,11.3,no,219.7,420-3042,97,34.83,17.09,yes,3.05,201,5,204.9,0
1960,100,57,2,0,10.43,510,110,TN,11.9,no,231.7,337-7739,101,25.38,17.02,no,3.21,200.2,3,149.3,0
1961,99,53,2,37,10.65,510,99,MI,12,no,236.7,417-3702,112,28.44,16.55,yes,3.24,194.7,9,167.3,0
1962,111,148,1,0,12.48,415,133,ND,,yes,277.4,396-4234,62,37.18,13.23,no,2.21,155.6,5,218.7,0
1963,113,118,1,0,,415,92,HI,5.9,no,254.7,418-6752,129,22.68,10.29,no,1.59,121,4,133.4,0
1964,103,94,1,0,10.54,415,109,OR,2,no,234.2,328-6011,121,39.85,23.74,no,0.54,279.3,2,234.4,1
1965,121,91,2,0,6.13,408,87,LA,13.3,no,136.3,413-4811,80,25.02,14.89,no,3.59,,3,147.2,0
1966,165,91,5,0,10.8,415,121,MI,11.7,no,239.9,390-7930,81,26.25,14.31,no,3.16,168.3,4,154.4,1
1967,102,130,0,0,7.65,415,137,SC,10.6,no,170.1,396-4410,105,36.18,16.13,no,2.86,189.8,4,212.8,1
1968,71,107,1,0,6.66,415,78,MD,13.2,no,148.1,347-3406,87,50.13,16.39,no,3.56,192.8,5,294.9,1
1969,144,84,2,0,5.86,510,122,ND,13.2,no,130.2,384-5027,121,38.57,17.14,no,3.56,201.6,5,226.9,0
1970,123,120,2,0,7.92,408,78,CT,7.4,yes,176,344-1136,89,34.34,15.67,no,2,184.3,2,202,1
1971,99,128,0,0,7.42,415,120,MA,16,no,164.9,385-6778,76,33.25,22.76,no,4.32,267.8,2,195.6,0
1972,87,66,0,40,10.86,408,89,CO,8.5,no,241.3,329-6192,68,24.09,22.81,yes,2.3,268.3,7,141.7,0
1973,83,108,4,34,11.69,510,117,TN,9.6,no,259.8,356-8449,76,27.56,14.6,yes,2.59,171.8,3,162.1,1
1974,127,104,5,0,,408,79,IN,15.2,no,150.6,382-2026,77,47.67,15.25,no,4.1,179.4,6,280.4,0
1975,115,127,2,19,11.93,510,101,MA,12.2,no,265,336-1880,63,22.05,13.67,yes,3.29,,3,129.7,0
1976,74,57,2,0,8.02,415,85,MN,10.5,no,178.2,348-5728,104,46.36,19.12,no,2.84,224.9,3,,1
1977,78,180,1,33,9.31,415,79,DC,7.6,no,206.9,370-4139,121,39.41,19.8,yes,2.05,232.9,4,231.8,0
1978,105,31,1,0,9.62,415,93,ME,12.7,no,213.7,371-7917,98,28.24,6.74,no,3.43,79.3,2,166.1,0
1979,74,147,2,0,,415,78,CT,10.4,no,157.2,387-6065,126,21.15,27.28,no,2.81,320.9,4,124.4,0
1980,94,68,0,0,,510,129,MN,10.2,no,188.7,370-1525,117,38.54,14.31,no,2.75,168.4,1,226.7,0
1981,107,100,0,0,6.23,510,84,IN,10.2,no,138.4,397-6255,127,36.75,18.33,no,2.75,215.6,3,216.2,0
1982,141,135,1,27,11.06,510,99,AR,12.3,no,245.8,419-6033,112,46.48,13.09,yes,3.32,154,6,273.4,0
1983,87,28,3,0,8.66,415,92,PA,10.1,no,192.4,334-5223,112,28.59,13.74,no,2.73,161.7,3,168.2,0
1984,126,68,1,0,8.93,408,125,VA,14.5,yes,198.5,364-9040,121,25.25,18.65,no,3.92,219.4,7,148.5,1
1985,64,99,3,0,,415,99,CT,8.9,no,321.3,363-8824,98,24.94,23.29,no,2.4,,1,146.7,0
1986,143,106,0,0,11.7,408,123,FL,9.6,no,259.9,384-6654,105,30.33,21,no,2.59,247,2,,0
1987,92,122,2,22,9.23,510,121,AZ,8.6,no,205,350-7227,103,34.77,11.87,yes,2.32,139.6,5,204.5,0
1988,70,168,2,22,7.85,415,105,SD,7.3,no,174.5,369-6204,81,29.9,17.99,yes,1.97,211.7,5,175.9,0
1989,106,105,0,0,,415,77,MI,11.6,no,203.9,376-5213,107,38.57,15.49,no,3.13,182.2,2,226.9,1
1990,130,137,3,0,10.08,415,83,CT,7.3,no,224,372-5384,61,19.55,11.71,no,1.97,137.8,4,115,0
1991,133,72,2,0,10.24,510,96,OR,11.2,no,227.5,345-7900,97,24.02,11.47,no,3.02,134.9,3,141.3,0
1992,104,71,1,0,5.71,415,121,CO,8.2,no,126.9,357-4265,101,47.18,11.2,no,2.21,131.8,2,277.5,0
1993,77,146,0,0,8.37,510,128,HI,7.4,no,186,390-2433,83,32.18,13.25,no,2,155.9,3,189.3,0
1994,77,74,1,0,6.97,510,111,CT,9,no,154.9,380-3186,109,34.65,17.43,no,2.43,205.1,2,203.8,0
1995,95,85,1,33,9.96,408,88,FL,13.5,no,221.3,415-6601,92,35.34,19.85,yes,3.65,233.5,3,,0
1996,107,170,0,0,7.49,415,124,NC,,no,166.4,366-4444,95,41.89,19.39,no,2.46,228.1,8,246.4,0
1997,109,51,1,0,10.4,408,95,WA,9.1,no,231.2,338-6981,107,39.51,15.93,no,2.46,187.4,3,232.4,0
1998,105,130,0,0,7.35,415,108,NH,8.9,no,163.4,373-3549,93,36.23,17.53,no,2.4,206.2,3,213.1,0
1999,112,128,0,0,6.85,408,101,PA,10.7,yes,152.3,353-6038,116,41.68,8.63,no,2.89,101.5,5,245.2,0
2000,131,86,2,0,5.8,510,102,OK,11.4,yes,128.9,397-3746,118,27.61,14.2,no,3.08,167,2,,1
2001,87,56,1,24,12,415,76,NH,12.7,no,266.6,389-5988,98,20.69,15.64,yes,3.43,,3,121.7,0
2002,131,168,2,0,13.18,415,73,IN,9.9,no,292.8,384-2219,100,31.14,15.23,no,2.67,179.2,5,183.2,0
2003,88,86,4,0,11.5,408,107,MD,13,no,255.6,329-2789,92,38.47,18.96,no,3.51,223,3,226.3,0
2004,95,58,0,0,11.74,510,108,NC,,no,260.9,375-4107,78,19.07,17.82,no,3.75,209.6,1,112.2,1
2005,107,135,1,0,2.89,415,84,OH,13.7,no,64.2,351-7807,94,29.48,18.87,no,3.7,222,6,173.4,0
2006,98,37,3,0,10.63,408,130,CT,14.7,no,236.2,347-7675,113,22.93,21.11,no,3.97,,2,134.9,0
2007,125,94,4,23,12.7,510,136,WV,9.5,yes,282.2,355-5009,103,33.51,18.23,yes,2.57,214.5,5,197.1,0
2008,103,129,1,36,9.74,510,83,OR,16.4,no,216.5,331-5999,118,32.78,15.05,yes,4.43,177,5,192.8,0
2009,124,55,0,0,10.38,408,106,WA,14.8,no,230.7,357-6039,140,48.57,19.63,no,4,230.9,7,285.7,1
2010,117,108,0,0,9.06,415,103,UT,9.4,no,201.4,355-9356,68,35.8,13.96,no,2.54,164.2,5,210.6,0
2011,101,97,3,25,7.88,408,85,AZ,4.9,no,175.2,349-7282,138,23.97,18.02,yes,1.32,212,2,141,0
2012,105,123,1,28,9.74,408,78,DC,7.8,no,216.4,387-3422,128,21.2,21.28,yes,2.11,250.4,8,,0
2013,114,80,2,0,7.58,415,76,KY,12.1,no,168.4,330-3008,137,37.4,17.65,no,3.27,207.7,3,220,0
2014,73,102,4,0,7.41,408,114,SC,10.3,no,164.7,368-3078,116,29.67,18.16,no,2.78,213.7,5,174.5,0
2015,104,122,2,34,9.9,415,103,NJ,15.6,no,220,327-9341,91,24.89,7.62,yes,4.21,89.7,4,146.4,0
2016,110,115,2,0,8.09,510,100,MN,10.8,yes,179.7,390-5055,124,20.74,18.72,no,2.92,220.2,2,122,1
2017,73,128,1,34,10.77,408,79,SD,,no,239.3,372-8048,81,24.19,16.56,yes,4.32,194.8,6,142.3,0
2018,72,174,1,0,,415,124,NM,8.8,no,105.6,340-5580,116,40.66,16.02,no,2.38,188.5,3,239.2,0
2019,141,104,3,0,9.75,415,140,SC,10,no,216.6,391-1783,100,18.55,15.9,no,2.7,187.1,4,109.1,0
2020,97,84,3,42,11.74,510,118,CT,7.6,no,260.8,351-1007,72,28.1,19,yes,2.05,223.5,7,165.3,0
2021,125,76,0,0,9.48,415,92,GA,,no,210.7,372-6497,134,50.92,19.27,no,3.7,226.7,4,299.5,1
2022,121,55,1,0,9.86,415,91,IL,8.2,yes,219,398-5970,98,45.83,14.59,no,2.21,171.7,6,269.6,0
2023,107,97,0,0,10.85,510,105,WY,7.3,yes,241,346-1629,120,40.27,13.4,no,1.97,157.6,2,236.9,1
2024,95,121,0,34,5.06,408,66,AK,7.5,no,112.4,382-5743,125,41.65,18.44,yes,2.03,216.9,8,,0
2025,61,63,0,13,7.83,510,88,WI,10.3,no,174,354-3545,68,36.41,15.4,yes,2.78,181.2,2,214.2,0
2026,141,113,2,0,7.89,510,72,IA,11.9,no,175.3,335-8427,123,26.52,21.83,no,3.21,256.8,5,156,0
2027,108,122,2,30,7.97,510,76,NC,6.9,no,177.1,329-5400,85,39.12,24.45,yes,1.86,287.6,3,230.1,0
2028,52,85,1,0,11.36,408,104,AZ,,no,252.5,354-4445,106,34.24,19.5,no,3.24,229.4,3,201.4,0
2029,65,117,1,13,,408,77,RI,9.7,no,232.8,370-5042,95,35.29,12.98,yes,2.62,152.7,3,207.6,0
2030,87,83,0,36,10.29,510,105,NC,13.3,no,228.6,366-2541,109,16.3,22.24,yes,3.59,261.6,4,95.9,0
2031,97,52,1,0,8.08,415,128,MI,11,no,179.6,383-6356,118,34.75,23.22,no,2.97,273.2,5,204.4,0
2032,123,107,1,26,11.45,415,103,OH,13.7,no,254.4,371-7191,103,27.47,16.62,yes,3.7,,3,161.6,0
2033,100,117,3,0,8.99,408,104,HI,15.7,no,199.7,416-8827,93,17.39,11.49,no,4.24,,10,,0
2034,113,84,0,0,7.06,415,90,CA,10.4,no,156.8,417-1488,103,47.6,17.19,no,2.81,202.2,4,280,1
2035,96,75,1,28,7.63,510,111,DE,,no,169.6,419-9509,153,34.1,13.95,yes,0.68,164.1,5,200.6,0
2036,63,52,1,20,12.28,510,123,SD,13.5,no,272.9,358-6672,107,22.66,15.65,yes,3.65,184.1,2,133.3,0
2037,103,72,1,0,10.93,415,120,NJ,11.8,no,242.9,422-9964,96,29.84,11.25,no,3.19,132.3,3,175.5,0
2038,111,169,2,0,10.29,415,130,HI,9.9,no,228.6,334-3289,92,30.46,14.89,no,2.67,175.2,6,179.2,0
2039,67,78,0,0,7.9,408,127,AK,14.6,no,175.5,336-5406,102,38.27,16.93,no,3.94,199.2,2,225.1,0
2040,83,131,3,0,,408,94,NY,13.7,yes,147.9,406-8995,95,20.79,10.1,no,3.7,118.8,3,122.3,1
2041,81,33,2,0,9.5,408,96,AR,8.4,no,211.2,371-9602,87,42.82,16.54,no,2.27,194.6,3,251.9,0
2042,93,99,0,0,,408,95,FL,12.4,no,145.7,336-2090,67,26.4,22.58,no,3.35,265.7,4,155.3,0
2043,62,121,0,35,,510,97,NH,5.9,no,218.8,346-6352,95,32.95,16.8,yes,1.59,197.6,4,193.8,0
2044,97,120,1,0,5.42,415,113,AK,9.3,no,120.5,366-6991,93,30.33,14.31,no,2.51,168.3,9,178.4,0
2045,102,73,2,0,11.4,510,110,KY,8.4,no,253.4,377-8309,71,39.9,16.63,no,2.27,195.7,8,234.7,0
2046,59,89,1,0,8.89,415,152,NV,10.2,no,197.5,352-7915,112,22.93,13.26,no,2.75,156,5,134.9,0
2047,102,155,1,0,10.19,510,117,KY,7.8,no,226.5,413-2201,122,31.38,16.66,no,2.11,196,1,184.6,0
2048,120,122,2,0,8.46,415,128,MN,11.2,no,188.1,361-7702,127,23.82,19.67,no,3.02,231.4,5,140.1,0
2049,104,45,2,29,10.6,510,101,MO,7.9,no,235.6,398-2628,92,23.09,18.91,yes,2.13,,6,135.8,0
2050,117,41,1,0,8.75,415,108,SC,8.6,no,194.4,332-1060,110,24.41,12.95,no,2.32,152.4,3,143.6,0
2051,75,136,0,0,3.32,408,97,PA,9.8,no,73.7,357-4573,92,17.36,18.66,no,2.65,219.5,5,102.1,0
2052,101,104,0,0,,408,117,UT,13,no,102,418-4637,146,44.78,20.02,no,3.51,235.5,4,263.4,0
2053,105,43,3,35,,408,88,VA,11.6,no,207.2,387-5411,97,34.03,20.77,yes,3.13,244.4,4,200.2,0
2054,82,32,1,0,9.15,408,102,WY,10.2,no,203.3,422-5865,64,29.1,15.78,no,2.75,185.6,7,171.2,0
2055,117,65,2,0,12.62,510,122,OH,8.5,no,280.5,351-8955,147,26.16,18.71,no,2.3,220.1,3,153.9,0
2056,76,137,1,0,8.41,415,118,PA,12.1,no,186.9,365-1664,129,36.7,12.36,no,3.27,145.4,4,215.9,0
2057,78,134,0,32,7.83,415,111,IA,8.6,no,174,373-7037,83,36.86,8.69,yes,2.32,,2,216.8,0
2058,107,86,0,23,11.06,408,105,KS,9.8,no,245.7,339-2616,81,38.34,20.94,yes,2.65,246.3,2,225.5,0
2059,97,151,1,17,7.61,408,90,KY,8.6,no,169.1,396-8265,44,36.5,11.77,yes,2.32,138.5,4,214.7,0
2060,115,33,1,0,4.61,408,118,CA,,no,102.4,369-2743,86,27.12,16.61,no,1.92,195.4,7,159.5,0
2061,103,99,2,19,8.2,408,86,VT,7.3,no,182.3,389-2747,112,14.91,18.96,yes,1.97,223,4,87.7,0
2062,106,123,2,0,2.25,415,101,KS,12.5,no,50.1,378-2432,87,23.8,13.06,no,3.38,153.7,1,140,0
2063,104,116,1,35,9.65,415,89,WI,8.3,no,214.5,364-2439,100,34.07,23.19,yes,2.24,272.8,4,200.4,0
2064,117,138,3,28,8.01,415,98,OR,10.7,yes,178,384-7236,118,35.9,26.56,yes,2.89,312.5,2,211.2,1
2065,108,46,1,0,6.59,510,77,WA,12.7,no,146.5,332-1502,111,15.37,23.48,no,3.43,276.2,2,90.4,0
2066,74,92,3,0,9.79,415,119,FL,13.7,no,217.5,349-9566,80,34.32,19.28,no,3.7,226.8,6,201.9,0
2067,81,130,2,0,9.11,510,110,DC,,no,202.5,330-4364,103,22.51,17.03,no,1.62,200.3,1,132.4,0
2068,89,93,0,0,7.76,415,76,FL,10.9,no,172.5,328-6770,120,25.74,15.84,no,2.94,186.4,3,151.4,0
2069,86,122,3,0,9.32,415,59,NC,6.4,no,207,396-8662,67,36.65,14.26,no,1.73,167.8,8,215.6,0
2070,107,101,3,0,7.76,408,96,OK,7.6,no,172.4,405-1780,85,35.63,19.45,no,2.05,228.8,2,209.6,0
2071,87,123,5,0,12.09,415,101,WY,8.2,no,268.6,387-1116,121,41.17,19.22,no,2.21,226.1,3,242.2,1
2072,88,99,1,28,7.77,408,116,WY,9.1,no,172.7,389-8606,102,34.12,22.46,yes,2.46,264.2,5,200.7,0
2073,89,37,0,0,13.82,415,88,NH,,no,307.1,341-7332,86,35.02,15.81,no,2.27,,11,206,0
2074,93,122,2,0,9.54,415,103,WY,8.7,no,211.9,357-7385,122,20.28,19.03,no,2.35,223.9,4,119.3,0
2075,108,94,1,0,6.51,510,95,NV,7.5,no,144.7,379-8805,97,32.4,12.95,no,2.03,152.3,5,190.6,0
2076,106,86,1,0,6.27,408,44,CO,,no,139.4,419-7415,108,29.21,25.64,no,2.62,301.7,5,171.8,0
2077,78,93,1,0,7.01,510,106,MD,11.1,yes,155.7,384-3299,103,22.34,18.67,no,3,219.7,2,131.4,1
2078,81,98,6,36,7.77,415,125,KY,8,no,172.7,333-3010,120,28.56,13.87,yes,2.16,163.2,2,168,1
2079,144,101,1,25,10.8,510,105,KS,14.5,no,240,413-1061,107,24.5,14.25,yes,3.92,167.6,3,144.1,0
2080,101,107,1,32,7.54,415,145,AZ,8.2,no,167.6,375-4770,138,22.81,18.01,yes,2.21,211.9,5,134.2,0
2081,94,100,6,0,10.39,408,102,WA,9.5,no,230.8,382-4932,125,12.04,18.33,no,2.57,215.6,1,70.8,1
2082,99,122,4,0,,408,89,IN,11.4,no,133.9,336-3819,107,50.39,18.26,no,3.08,214.8,3,296.4,1
2083,98,92,2,0,7.69,415,98,NE,10.9,no,171,386-2759,110,30.84,13.98,no,2.94,164.5,4,181.4,0
2084,89,163,1,0,12.08,415,87,KS,12.8,no,268.4,347-4112,121,32.52,16.48,no,3.46,193.9,4,191.3,0
2085,99,136,1,0,13.22,510,125,OR,10.7,no,293.7,366-1613,78,44.1,14.68,no,2.89,172.7,6,259.4,1
2086,143,174,1,15,9.98,415,115,PA,12.4,no,221.8,353-1352,109,37.71,17.9,yes,3.35,210.6,9,221.8,0
2087,59,127,1,27,11.61,415,111,RI,3.8,no,257.9,400-1280,73,23.82,18.99,yes,1.03,,10,140.1,0
2088,108,104,0,0,11.67,415,113,ID,11,yes,259.3,357-1700,103,25.19,13.75,no,2.97,161.8,4,148.2,0
2089,101,114,2,0,6,408,81,NC,9.6,no,133.3,405-7542,79,32.81,21.25,no,2.59,250,2,193,0
2090,124,106,1,0,10.35,415,116,NJ,8.2,no,230.1,397-8162,76,32.54,17.06,no,2.21,200.7,3,,0
2091,158,90,1,0,10.74,510,83,WY,11,no,238.6,400-8069,103,21.32,22.87,no,2.97,269.1,7,125.4,0
2092,105,127,0,0,4.54,415,107,FL,3.3,no,100.9,344-9302,131,44.49,15.45,no,0.89,181.8,5,261.7,0
2093,95,95,2,0,6.45,510,101,DE,12.8,no,143.4,367-8298,113,31.31,15.44,no,3.46,181.6,4,184.2,0
2094,95,79,1,17,11.68,415,56,MD,12,no,259.6,358-4412,107,40.24,22.4,yes,3.24,263.5,4,,0
2095,61,88,4,0,10.92,415,88,NV,6.8,no,242.7,364-3286,131,28.34,15.24,no,1.84,179.3,7,166.7,1
2096,101,86,0,41,10.66,510,134,MI,9.5,no,236.9,349-2808,58,20.23,19.55,yes,2.57,230,3,119,0
2097,115,88,3,0,7.71,415,85,SD,11.8,no,171.3,397-5381,65,36.65,18.38,no,3.19,216.2,1,,0
2098,102,84,2,0,11.14,415,141,NJ,9.8,no,247.5,412-3898,102,32.33,16.8,no,2.65,197.7,6,,0
2099,80,189,1,0,5.88,510,117,IN,11.7,no,130.6,363-2407,69,37.38,12.18,no,3.16,143.3,7,219.9,0
2100,121,117,1,0,9.04,415,83,OK,7.7,no,200.9,344-6495,104,22.9,15.3,no,2.08,180,3,134.7,0
2101,105,134,0,0,11.43,408,90,OH,,no,253.9,355-6826,108,34.46,19.12,no,3.27,224.9,7,202.7,0
2102,89,113,1,32,7.51,415,124,AZ,8.4,no,166.9,346-8112,124,30.67,11,yes,2.27,129.4,2,180.4,0
2103,75,27,1,0,,510,117,GA,9.9,no,65.8,403-6850,71,12.36,17.73,no,2.67,208.6,3,72.7,0
2104,127,68,2,0,12.29,510,118,IN,8.9,no,273.2,330-9354,98,42.48,21.63,no,2.4,254.5,6,249.9,1
2105,110,56,2,0,10.14,408,102,NM,10.6,no,225.3,385-5722,91,33.49,18.94,no,2.86,,6,197,0
2106,115,169,3,0,,408,123,OH,7.2,no,142.1,401-5169,103,25.02,13.76,no,1.94,161.9,6,,0
2107,110,70,0,0,6.82,408,90,MS,8.9,no,151.5,384-4385,101,25.23,22.7,no,2.4,,4,148.4,0
2108,88,30,0,0,8.63,510,100,MI,12.5,no,191.7,391-6607,134,38.66,15.51,no,3.38,182.5,3,227.4,0
2109,78,16,0,0,7.48,510,108,WI,10.8,no,166.2,405-5305,91,39.03,17.48,no,2.92,,2,229.6,1
2110,87,9,2,16,10.29,415,108,NY,11.5,no,228.7,398-8588,96,15.05,15.2,yes,3.11,178.8,3,88.5,0
2111,81,117,1,14,5.52,408,103,WI,8.6,no,122.6,375-8493,102,13.63,18.62,yes,2.32,219,2,80.2,0
2112,70,71,0,0,10.16,415,122,CO,12.3,no,225.8,332-9896,104,35.9,21.48,no,3.32,252.7,3,211.2,0
2113,104,142,0,38,11.21,415,114,IL,4.3,no,249.1,334-2800,127,27.76,11.56,yes,1.16,,6,163.3,0
2114,97,149,5,28,6.53,415,102,WI,8.8,yes,145.2,339-6637,77,21.57,14.19,yes,2.38,166.9,3,126.9,1
2115,97,88,2,0,10.62,408,76,OK,13.8,no,236,338-8050,113,11.12,14.3,no,3.73,168.2,1,65.4,0
2116,109,73,0,0,8.17,415,83,WI,10,no,181.5,419-4894,91,26.71,22.85,no,2.7,268.8,8,157.1,0
2117,56,163,2,40,12.08,408,91,CT,12.3,no,268.5,398-8122,74,39.42,18,yes,3.32,211.8,3,231.9,0
2118,157,57,3,0,9.99,415,70,IN,11.2,no,221.9,345-5089,117,32.18,14.87,no,3.02,174.9,5,189.3,0
2119,105,61,2,0,,415,116,MI,10.2,no,213.3,342-8348,106,32.11,13.06,no,2.75,153.6,2,188.9,0
2120,96,3,1,0,8.14,510,82,TN,7.7,yes,180.8,407-8012,103,27.37,20.82,no,2.08,244.9,6,,0
2121,101,139,0,20,7.33,415,132,MI,14.8,no,162.8,421-3528,132,36.48,19.98,yes,4,235.1,12,214.6,0
2122,129,36,2,0,13.78,408,87,MO,,no,306.3,383-5474,102,30.24,19.09,no,2.92,224.6,6,,0
2123,99,79,3,0,12.4,415,82,WV,8.9,no,275.6,359-6931,82,37.79,12.43,no,2.4,146.2,4,222.3,0
2124,107,79,1,0,,510,97,MI,12.2,no,161,337-9569,74,37.55,16.34,no,3.29,192.2,2,220.9,0
2125,83,106,0,0,9.48,415,114,DE,,no,210.6,419-3167,113,21.86,11.39,no,3.08,134,2,128.6,0
2126,137,156,1,27,10.99,408,115,NJ,14.8,no,244.2,405-7119,112,32.69,16.99,yes,4,199.9,8,192.3,0
2127,99,63,1,21,9.47,408,89,CO,10,yes,210.4,378-8029,114,25.76,12.56,yes,2.7,147.8,4,151.5,0
2128,115,100,1,26,9.61,415,146,AZ,15.9,no,213.5,331-9861,104,26.13,11.71,yes,4.29,137.8,5,153.7,0
2129,90,126,4,30,6.92,415,97,MT,12.8,no,153.8,344-3466,97,26.08,12.87,yes,3.46,,4,153.4,1
2130,87,138,1,0,8.71,415,110,MT,15.4,no,193.5,401-5586,139,22.76,14.14,no,4.16,166.4,3,133.9,0
2131,116,91,2,0,8.8,408,98,MI,6.6,no,195.5,345-2448,121,22.9,25.1,no,1.78,295.3,5,,0
2132,114,94,0,0,6.21,408,118,AR,9.6,no,137.9,333-2964,71,23.15,14.03,no,2.59,165.1,5,136.2,0
2133,140,139,1,0,8.66,510,89,NH,,no,192.5,383-2017,89,37.62,13.41,no,3.05,,6,221.3,0
2134,110,24,1,25,,510,105,MN,6.7,no,231.2,396-4460,55,28.03,17.79,yes,1.81,209.3,9,164.9,0
2135,107,91,0,37,12.48,510,115,NE,9.2,no,277.4,334-1508,94,27.59,19.88,yes,2.48,233.9,4,162.3,0
2136,83,87,5,0,9.18,415,116,WY,9.7,no,203.9,353-3759,127,25.67,18.67,no,2.62,219.7,3,,1
2137,120,113,2,0,12,510,85,NM,11,no,266.7,366-9211,105,25.52,17.01,no,2.97,200.1,3,150.1,0
2138,131,106,1,29,10.33,408,131,AL,8.1,no,229.5,404-5283,73,14.21,17.33,yes,2.19,203.9,3,83.6,0
2139,98,94,3,0,15.85,415,89,LA,8.4,no,352.2,371-3236,95,36.06,16.1,no,2.27,189.4,5,212.1,0
2140,59,81,2,0,8.18,510,131,MN,9.2,no,181.7,375-2522,121,24.75,24.47,no,2.48,287.9,4,145.6,0
2141,105,57,2,33,10.18,415,79,ME,11.1,no,226.2,369-8576,90,32.88,19.69,yes,3,231.6,11,193.4,0
2142,60,118,4,0,9.9,408,64,CO,8.2,no,220.1,328-1222,100,32.1,18.48,no,2.21,217.4,7,188.8,0
2143,88,72,0,0,12.12,415,129,NC,6.8,no,269.3,352-5663,118,33.41,13.48,no,1.84,158.6,3,196.5,0
2144,96,190,0,0,5.1,415,96,OR,6.6,no,113.3,386-8984,117,24.29,15.12,no,1.78,177.9,4,142.9,0
2145,71,52,2,24,7.15,415,80,AK,4.1,no,159,356-5244,124,29.05,17.12,yes,1.11,201.4,5,170.9,0
2146,99,113,1,0,7.75,408,125,IA,10.6,no,172.3,395-5285,67,32.95,18.82,no,2.86,221.4,6,193.8,0
2147,107,45,1,0,10.08,415,78,CT,11.1,no,224.1,416-4351,108,24.21,27.09,no,3,318.7,7,142.4,0
2148,82,134,0,41,7.2,415,77,MI,11.9,no,160.1,369-9772,112,27.54,27.6,yes,3.21,324.7,5,162,0
